Date,Return,SMA_ratio,Volatility_5D,Momentum_10D,Daily_Range,RSI_14,CPI_YoY,UNRATE_Diff,Rate_Differential_Change,target
2005-01-20,-0.0030852364290576695,0.9807120574452308,0.0027907830516202318,-0.016696294813306478,0.007107162238055358,19.652582498137335,0.03297297297297286,0.0,0.06000000000000005,1
2005-01-21,0.002781839160773014,0.9811980006793178,0.0025830829832238027,-0.004744561456414109,0.01015658795282727,24.759226560843047,0.03297297297297286,0.0,0.009999999999999787,1
2005-01-24,0.0030772120229805022,0.9831850716166876,0.002928937030299671,-0.005411180718377873,0.00468691173612207,34.52385471984353,0.03297297297297286,0.0,0.0,0
2005-01-25,-0.005214435011600904,0.9847943984486877,0.0036282189035144858,-0.011129177360778675,0.009402464196110771,31.84440724736139,0.03297297297297286,0.0,0.03000000000000025,1
2005-01-26,0.008252372443345868,0.9879107918317949,0.005368035895757275,-0.013418051342502069,0.010252068607697765,43.90341484078981,0.03297297297297286,0.0,0.040000000000000036,0
2005-01-27,-0.0028300019032576618,0.9913063026403841,0.005318531084891543,-0.012871558814296358,0.00811883999229589,48.716026587320485,0.03297297297297286,0.0,0.06000000000000005,1
2005-01-28,0.00030010191398832653,0.9939728170624277,0.005250937688965425,-0.004122151090329207,0.006293030183954893,45.55479631891636,0.03297297297297286,0.0,0.08999999999999986,1
2005-01-31,0.0005350501238245986,0.9957573227973,0.005085755294593318,6.521714706764214e-05,0.006208651120606864,45.54955719015543,0.03297297297297286,0.0,0.020000000000000018,0
2005-02-01,-0.0009908889184203629,0.9977216875661697,0.004240320634631705,0.0016169045229645906,0.004743229645601269,32.07018802334083,0.03297297297297286,0.0,-0.10000000000000009,0
2005-02-02,-0.0005343801638083567,0.9979641263192556,0.0013392559588436086,0.0022284147588953473,0.006132512432925502,34.21166597291423,0.03297297297297286,0.0,-0.10999999999999988,0
2005-02-03,-0.004604987110847669,0.997713387670636,0.0020761769848666486,0.0007005636603889531,0.006936312176412569,37.67490531267653,0.03297297297297286,0.0,0.20000000000000018,0
2005-02-04,-0.00879484206493475,0.9956229394162146,0.003830605625110168,-0.010852090142732917,0.013694491089202909,33.38194901712215,0.03297297297297286,-0.20000000000000018,0.019999999999999574,0
2005-02-07,-0.007301120265351013,0.9925258024040426,0.003685375673042331,-0.021086302990718675,0.009721342497702028,30.22276699074203,0.03297297297297286,-0.20000000000000018,-0.009999999999999787,1
2005-02-08,0.0004597812364053322,0.9897138911737966,0.004063058863389773,-0.015502619229655457,0.004620157467348644,31.58115818362991,0.03297297297297286,-0.20000000000000018,-0.020000000000000018,1
2005-02-09,0.003369806115258056,0.9880284941516081,0.005159940180281108,-0.02027014955521378,0.005622384292492376,38.20481954819548,0.028525296017222646,-0.20000000000000018,0.020000000000000018,1
2005-02-10,0.004918644245357484,0.9878239813679058,0.006237343744389939,-0.01265702446438477,0.011808460466353874,40.718776137927314,0.028525296017222646,-0.20000000000000018,0.009999999999999787,0
2005-02-11,-0.001478545718355595,0.9887308368560633,0.0047763037539090576,-0.014412632848696427,0.0034295196076395175,35.81599673081209,0.028525296017222646,-0.20000000000000018,-0.009999999999999787,1
2005-02-14,0.009029238629586711,0.9922539822583389,0.004072539530143281,-0.006045344881678294,0.00786955944030112,50.14644716583695,0.028525296017222646,-0.20000000000000018,0.009999999999999787,1
2005-02-15,0.0033843121190351155,0.9960703201719306,0.003768528334247712,-0.001692280039707783,0.007064951211587161,45.12424297757083,0.028525296017222646,-0.20000000000000018,0.020000000000000018,1
2005-02-16,0.0004688904038281372,0.9992357512283111,0.00407107710858168,-0.000690171780051374,0.006446418312719758,48.48934710103898,0.028525296017222646,-0.20000000000000018,-0.04999999999999982,1
2005-02-17,0.003987911226456253,1.0018737867935072,0.003997141725535903,0.007936521794029039,0.005357454475632111,52.331234956489546,0.028525296017222646,-0.20000000000000018,0.020000000000000018,0
2005-02-18,-0.000457418170287216,1.004873739096159,0.003722779956738806,0.016414679896636475,0.004447022798824964,51.326813311525754,0.02906350914962319,-0.20000000000000018,0.009999999999999787,0
2005-02-21,-0.0003789086354956117,1.0061801923217226,0.0021281598736725407,0.02350226472378658,0.003145385522338853,51.97205234270994,0.02906350914962319,-0.20000000000000018,0.0,1
2005-02-22,0.015077775519848569,1.0088162521217205,0.006593377335182764,0.03845693909993564,0.015834832099935393,63.879888663762834,0.02906350914962319,-0.20000000000000018,0.06000000000000005,0
2005-02-23,-0.004370222723593997,1.0111025379276648,0.007487978089709739,0.03044624692288167,0.006140201662547677,64.03972003575615,0.029601722282023735,-0.20000000000000018,-0.040000000000000036,0
2005-02-24,-0.0015160445565955971,1.0122132010759153,0.00766693459206986,0.023848099934506983,0.006674358319812355,72.3062754470252,0.029601722282023735,-0.20000000000000018,0.020000000000000018,1
2005-02-25,0.004781918665063278,1.0141536031663452,0.007661342650887176,0.03026735566124783,0.007695095486950916,84.53380385378111,0.029601722282023735,-0.20000000000000018,-0.009999999999999787,0
2005-02-28,-0.002194098917862819,1.0158611976270768,0.007884587100707793,0.018807788530756486,0.005216716184537491,81.00091253545993,0.029601722282023735,-0.20000000000000018,-0.020000000000000018,0
2005-03-01,-0.0034115785141536348,1.0139745162143206,0.0035955539204556423,0.01190743517315429,0.004244929461443127,74.8197845491935,0.029601722282023735,-0.20000000000000018,-0.1299999999999999,0
2005-03-02,-0.0027321801021555903,1.012539706624711,0.003314282734354309,0.00866976623952942,0.006476587427305486,68.67217962966451,0.029601722282023735,-0.20000000000000018,0.08999999999999986,0
2005-03-03,-0.002280558830386359,1.0108369313700525,0.003360524503299594,0.002372064687335529,0.004803031153348719,67.61161794384581,0.029601722282023735,-0.20000000000000018,0.029999999999999805,1
2005-03-04,0.010756588602667705,1.0093440817885395,0.006017039861149204,0.013617815820667012,0.011783187690677353,68.71288644514442,0.029601722282023735,0.0,-0.009999999999999787,0
2005-03-07,-0.001890687827012072,1.0076518632673588,0.005990503407616766,0.012084868651638825,0.004689511139673915,64.37307539277869,0.026838432635533982,0.20000000000000018,0.009999999999999787,1
2005-03-08,0.009840372874424297,1.0081623959825607,0.0069151105416208405,0.0068629082301772115,0.011318789506638593,69.6508244837275,0.026838432635533982,0.20000000000000018,-0.019999999999999574,1
2005-03-09,0.001872775041737107,1.0096686899306857,0.006281980695369665,0.013176342228978344,0.0064227787685870305,68.64202399327847,0.026838432635533982,0.20000000000000018,0.009999999999999787,1
2005-03-10,0.00455555410001196,1.0125577436931743,0.0053390669865727445,0.019337282607486683,0.005809491645529105,71.32546058342864,0.026838432635533982,0.20000000000000018,0.020000000000000018,1
2005-03-11,0.0026002017105744013,1.013619281251018,0.004294679388210286,0.017123961099112073,0.0053376875282364076,72.8393976563093,0.026838432635533982,0.20000000000000018,-0.010000000000000231,0
2005-03-14,-0.008005646485218731,1.0142822270504166,0.006487346353202468,0.011199898838692324,0.010413133252802343,56.45397938205321,0.026838432635533982,0.20000000000000018,0.08000000000000007,0
2005-03-15,-0.004112771095255652,1.012524079251906,0.005246836908568537,0.010488425725228234,0.007515152513916095,56.66392024999815,0.026838432635533982,0.20000000000000018,0.020000000000000018,1
2005-03-16,0.0075771301985463335,1.0115535055867437,0.006414148361920466,0.02093440475735653,0.010739730362287342,62.89217240007283,0.026838432635533982,0.20000000000000018,-0.040000000000000036,0
2005-03-17,-0.002381441273752394,1.0095046420428566,0.0060645203316453695,0.020831174978504396,0.005383084684391211,57.79339152607769,0.026838432635533982,0.20000000000000018,0.11000000000000032,0
2005-03-18,-0.004262986073657382,1.006268424557778,0.005857440434551842,0.0056618946221855815,0.00878761372762639,55.957866126683165,0.026838432635533982,0.20000000000000018,0.020000000000000018,0
2005-03-21,-0.012081850334779265,1.0028278774194745,0.007027765944851228,-0.004606383281815729,0.01314398749956636,49.45208084872743,0.026838432635533982,0.20000000000000018,0.009999999999999787,0
2005-03-22,-0.006381554342439699,1.000010465742333,0.007184835712888049,-0.02059623993269577,0.011853448963486399,47.1796732880949,0.026838432635533982,0.20000000000000018,0.010000000000000231,0
2005-03-23,-0.00643147374661146,0.9944976473764822,0.0036386106204511753,-0.028714249215365473,0.009313025271186066,44.85454632253697,0.03059581320450877,0.20000000000000018,0.009999999999999787,0
2005-03-24,-0.004694359272944482,0.9886903590145596,0.003125485814152004,-0.03765781537104129,0.007583457579521401,34.537793099251786,0.03059581320450877,0.20000000000000018,0.020000000000000018,1
2005-03-25,0.0018656747374605764,0.9842432885359759,0.004996442746307982,-0.03836284843483806,0.0029390913503230718,36.93943450655479,0.03059581320450877,0.20000000000000018,0.04999999999999982,0
2005-03-28,-0.004706705035044445,0.9814176667005515,0.003425904757342109,-0.03516486182525158,0.007599953814171931,25.916482997283282,0.03059581320450877,0.20000000000000018,-0.009999999999999787,1
2005-03-29,0.003325083795014505,0.9801807294691801,0.0044000388070478055,-0.027958921692180616,0.005571107123938982,27.28630523207771,0.03059581320450877,0.20000000000000018,-0.06999999999999984,0
2005-03-30,-0.0017694420019866985,0.9798209252548304,0.0036981905725012856,-0.036975851362366474,0.0051007320978019525,21.84120992694733,0.03059581320450877,0.20000000000000018,0.020000000000000018,1
2005-03-31,0.004019869050349678,0.980868961674072,0.003690690726885307,-0.03079651922072646,0.007779463011949636,23.24448703239065,0.03059581320450877,0.20000000000000018,0.21999999999999975,0
2005-04-01,-0.004466565160368807,0.9814136035455793,0.004179143350374666,-0.03099467350915297,0.012713293805160838,24.540756832739646,0.03059581320450877,0.0,-0.1299999999999999,0
2005-04-04,-0.004574610110481214,0.9821159072764125,0.004147937753697306,-0.023631152789287402,0.00669649959835289,24.429282435626988,0.025641025641025772,-0.20000000000000018,-0.050000000000000266,1
2005-04-05,0.0006171978808025003,0.9827451361432435,0.003637510227988915,-0.016753901596956666,0.0056805960606770844,15.724617121510363,0.025641025641025772,-0.20000000000000018,-0.05999999999999961,1
2005-04-06,0.0007076755680688329,0.9839248362174229,0.003714351358695446,-0.009688922660832433,0.004972831708720564,17.343565130376334,0.025641025641025772,-0.20000000000000018,0.009999999999999787,0
2005-04-07,-0.0013235561022968412,0.9843480128457751,0.0026060983493603963,-0.006335034585824628,0.0073846664223108545,18.276282051282053,0.025641025641025772,-0.20000000000000018,0.029999999999999805,1
2005-04-08,0.006609759778940516,0.9867746316868553,0.004074925800158472,-0.0016297819581214679,0.01005307350405673,33.074392527368175,0.025641025641025772,-0.20000000000000018,-0.009999999999999787,1
2005-04-11,0.002788690628694468,0.9901253955241528,0.0030177860958361924,0.005888785524422291,0.0068580906804243886,41.44943811582275,0.025641025641025772,-0.20000000000000018,0.029999999999999805,0
2005-04-12,-0.0043136252603307446,0.9925076379037028,0.004133140298824006,-0.0017694420019866985,0.010142667461084085,43.42129648281696,0.025641025641025772,-0.20000000000000018,-0.009999999999999787,0
2005-04-13,-0.0002323255585343631,0.9951086966878699,0.004164978095361464,-0.0002323255585343631,0.007199796000856028,48.138784917323996,0.025641025641025772,-0.20000000000000018,-0.010000000000000231,0
2005-04-14,-0.009071665408905805,0.9965020482900832,0.006100448734666113,-0.01326841514666166,0.010550575091638911,37.14643813523218,0.025641025641025772,-0.20000000000000018,0.03000000000000025,1
2005-04-15,0.005868728861651906,0.9972394718953873,0.005879084003529229,-0.003024498977320045,0.01219694170578787,48.04493069557389,0.025641025641025772,-0.20000000000000018,0.029999999999999805,1
2005-04-18,0.01149483950249297,0.998518130388076,0.008135160316504342,0.013069974543022722,0.01229733864127091,55.36227946816671,0.025641025641025772,-0.20000000000000018,-0.06999999999999984,1
2005-04-19,0.003619056671693155,1.0008863368934184,0.00766064413982538,0.016109191753470364,0.006968029438573985,59.73839031570541,0.025641025641025772,-0.20000000000000018,-0.009999999999999787,1
2005-04-20,0.0016751263940757433,1.0032284938188023,0.007547444930004585,0.017091532251975128,0.008107028073727318,58.104802016476484,0.03205128205128216,-0.20000000000000018,0.0,0
2005-04-21,-0.003052979246281451,1.0066808574933073,0.005360228471635228,0.015330219420201407,0.00666784654697247,59.55009441810714,0.03205128205128216,-0.20000000000000018,0.009999999999999787,1
2005-04-22,0.0011494239220701807,1.0092367308607164,0.005346994142348598,0.009822579592745573,0.0051175515481017815,65.63043852771693,0.03205128205128216,-0.20000000000000018,-0.009999999999999787,0
2005-04-25,-0.005210549818735477,1.0084800411573336,0.0036411839901340135,0.0017672298476840709,0.007685342336308841,59.21075152834339,0.03205128205128216,-0.20000000000000018,0.07999999999999963,0
2005-04-26,-0.0006882505665085636,1.0070594979978336,0.0028966720778401947,0.005414745427215539,0.005010283129883247,57.99049367941121,0.03205128205128216,-0.20000000000000018,-0.040000000000000036,0
2005-04-27,-0.0049228843293399605,1.0044729950190445,0.0027438029811625284,0.0006976925828179326,0.005956005987651046,54.52632026532868,0.03205128205128216,-0.20000000000000018,-0.1499999999999999,0
2005-04-28,-0.001238862530820506,1.0025196465525106,0.002779556694123222,0.008607717448329888,0.004263525898506561,47.91362499021946,0.03205128205128216,-0.20000000000000018,0.26000000000000023,0
2005-04-29,-0.002253281058222756,0.9997725891426078,0.0020912453306796033,0.0004635912305397394,0.009396495967005007,43.299031466820885,0.03205128205128216,-0.20000000000000018,0.08000000000000007,0
2005-05-02,-0.0023252145094866394,0.9975018972193413,0.0016282710885009836,-0.013205742836083667,0.0025612379465219087,44.947957751886584,0.03205128205128216,0.0,0.009999999999999787,1
2005-05-03,0.0031831733348404168,0.9958746012922184,0.0029565267780403926,-0.013634318968372527,0.0052026110924715515,48.25746840591884,0.03205128205128216,0.0,-0.029999999999999805,1
2005-05-04,0.004895035225993327,0.996002656364942,0.003357467490293784,-0.010463622717495902,0.00718578165040359,61.627630537020124,0.02985074626865658,0.0,0.040000000000000036,1
2005-05-05,0.0004664346552387677,0.9963824072946619,0.00322681562223936,-0.0069703698065888275,0.004251805130965443,57.195782387800186,0.02985074626865658,0.0,0.0,0
2005-05-06,-0.011120848888858226,0.9958666699042287,0.006296559421506946,-0.01914112492131881,0.011938820893494835,32.661490203319005,0.02985074626865658,0.0,-0.010000000000000231,1
2005-05-09,0.0033552113708728015,0.9964511695215171,0.0065023241423256785,-0.010695314721883231,0.0059960013056960994,32.19049351279253,0.02985074626865658,0.0,0.010000000000000231,1
2005-05-10,0.0024872212413016292,0.9965594926367342,0.006428346296410787,-0.007551641949881893,0.005269491498926814,33.33061782459933,0.02985074626865658,0.0,0.0,0
2005-05-11,-0.00566374363213884,0.994833082171847,0.006153543332010458,-0.008290544078199291,0.008822122455860082,31.59118858440695,0.02985074626865658,0.0,0.0,0
2005-05-12,-0.010373134008998308,0.9910158875553942,0.006890728245146646,-0.01736032368618412,0.01135433403662401,24.633006040497534,0.02985074626865658,0.0,0.019999999999999574,0
2005-05-13,-0.005122108232561984,0.9889561826994484,0.005840381963731085,-0.020185713489503043,0.006342928010393906,24.73533776814935,0.02985074626865658,0.0,0.0,1
2005-05-16,0.0018959428335203476,0.9870712763981156,0.005463769833433063,-0.016040123833998776,0.0048990916884447035,27.38547709541909,0.02985074626865658,0.0,0.050000000000000266,0
2005-05-17,-0.0029239313829140245,0.9844314852217291,0.004461151784995709,-0.022030202377519847,0.004835234185698758,28.38905341740488,0.02985074626865658,0.0,-0.06999999999999984,1
2005-05-18,0.006188407374935867,0.9839176115668968,0.006381938316545937,-0.020771484944940077,0.008038176237298371,35.95926179941995,0.03518123667377404,0.0,0.009999999999999787,0
2005-05-19,-0.0036262837937687253,0.984780387445079,0.004670427613164589,-0.024777323092564862,0.005703725725271079,35.2130646692936,0.03518123667377404,0.0,0.020000000000000018,0
2005-05-20,-0.006178014096941076,0.9857993804129551,0.004935712450566266,-0.01990274911467449,0.008999714816155153,33.24923977303028,0.03518123667377404,0.0,-0.010000000000000231,1
2005-05-23,0.0011188054632262912,0.9863510687876853,0.004835746962231857,-0.02208731471727232,0.004611420341931095,31.105977640885243,0.03518123667377404,0.0,0.0,0
2005-05-24,-0.0002387784330539766,0.9874137245505279,0.0047282641945903415,-0.024746490420607503,0.005490085530222788,25.384517292715557,0.03518123667377404,0.0,-0.019999999999999574,1
2005-05-25,0.002469452441722586,0.987374919596346,0.003549358827223039,-0.016769382109074304,0.004992497770336208,27.713221274423276,0.03518123667377404,0.0,0.019999999999999574,0
2005-05-26,-0.0067575891359312745,0.9869888882437032,0.004267934263975671,-0.013177205560796934,0.00902372559856986,29.914814172145427,0.03518123667377404,0.0,0.0,1
2005-05-27,0.005435421480936675,0.9885230361725812,0.004521995000314078,-0.002705155613299426,0.006598514983567193,32.20210692537481,0.03518123667377404,0.0,0.0,0
2005-05-30,-0.007864231508543873,0.9885496056146384,0.0057778400557964155,-0.012420507413335002,0.006490573980233764,25.78217912359345,0.03518123667377404,0.0,0.0,0
2005-05-31,-0.014018822339851633,0.9867028344271888,0.007963763341975164,-0.02340972591574475,0.01536403738802938,22.972279358852717,0.03518123667377404,0.0,0.08000000000000007,0
2005-06-01,-0.009098186435531508,0.9832651677221056,0.007205159577410384,-0.038246647837879455,0.014269029306623292,23.497991763821517,0.03518123667377404,0.0,-0.06999999999999984,1
2005-06-02,0.005814524611517102,0.9820328718220992,0.009036567690103083,-0.029133873199989724,0.008722143280150932,31.045614162251866,0.03518123667377404,0.0,-0.020000000000000018,0
2005-06-03,-0.003008577248784894,0.9787053025471747,0.007504020934019392,-0.02603764578647516,0.008828391290739795,28.052937970574988,0.028601694915254106,-0.10000000000000053,-0.009999999999999787,1
2005-06-06,0.002451924778008374,0.9774701190683677,0.008129987585813122,-0.024740688802761368,0.0058715873938518,31.49871083477467,0.028601694915254106,-0.10000000000000053,0.009999999999999787,1
2005-06-07,0.0015470941447284225,0.9793822136483074,0.005766083888001189,-0.022998583965603947,0.005783879445685017,26.840456462593437,0.028601694915254106,-0.10000000000000053,-0.040000000000000036,0
2005-06-08,-0.0033409534605269853,0.9823154612255209,0.003873879256786516,-0.02866137476726438,0.010623089556338727,26.99476075302607,0.028601694915254106,-0.10000000000000053,0.0,0
2005-06-09,-0.0008192138274721872,0.9834761621166074,0.002611542728849652,-0.022853957317966578,0.005153092411136014,29.304920766305585,0.028601694915254106,-0.10000000000000053,0.04999999999999982,0
2005-06-10,-0.007439997738246884,0.9838740984777148,0.004001143544598633,-0.03536710800781018,0.011453545716650294,25.108180126575874,0.028601694915254106,-0.10000000000000053,0.0,0
2005-06-13,-0.0015631731147189853,0.9836542704583389,0.003355452027255799,-0.029240720497067607,0.007343807594838086,24.6565594724066,0.028601694915254106,-0.10000000000000053,0.03000000000000025,0
2005-06-14,-0.007588365083998072,0.9818592015417448,0.0032049494985443992,-0.022909538732136858,0.010134751021519185,19.802391951944855,0.028601694915254106,-0.10000000000000053,-0.03000000000000025,1
2005-06-15,0.007976181189019549,0.9822030549627786,0.006361381964520041,-0.00607315644909634,0.008999150917734608,29.575981037661307,0.028072033898304927,-0.10000000000000053,0.040000000000000036,0
2005-06-16,-0.0018874723094348678,0.982247638003079,0.0063344396756786865,-0.013684123780908664,0.008100748091050998,23.59773640690446,0.028072033898304927,-0.10000000000000053,-0.04999999999999982,1
2005-06-17,0.01486979617482076,0.985665560394505,0.00895040163802753,0.00400281228120436,0.01612614635634332,39.752292171647014,0.028072033898304927,-0.10000000000000053,-0.009999999999999787,0
2005-06-20,-0.010341296070144446,0.9879004895211574,0.010618189185822375,-0.008810200884014852,0.00970733876969156,41.767024814498384,0.028072033898304927,-0.10000000000000053,0.019999999999999574,1
2005-06-21,0.001813939681576171,0.9919009561121105,0.009586695813835177,-0.008546114875868871,0.014376256141476109,48.7186010688288,0.028072033898304927,-0.10000000000000053,-0.04999999999999982,0
2005-06-22,-0.004351506635364655,0.9938232252313588,0.009405312870219402,-0.009551390325678866,0.007918853535533345,41.31267004049733,0.028072033898304927,-0.10000000000000053,-0.029999999999999805,0
